date,region,infected,recovered,population,mobility
2020-11-03,Texas,163284.0,792286,28995881.0,1.0
2020-11-04,Texas,168463.0,797586,28995881.0,1.0
2020-11-05,Texas,172283.0,802611,28995881.0,1.0
2020-11-06,Texas,177775.0,807008,28995881.0,1.0
2020-11-07,Texas,179288.0,811330,28995881.0,1.0
2020-11-08,Texas,177301.0,820215,28995881.0,1.0
2020-11-09,Texas,187116.0,820156,28995881.0,1.0
2020-11-10,Texas,192675.0,826116,28995881.0,1.0
2020-11-11,Texas,199727.0,831800,28995881.0,1.0
2020-11-12,Texas,202143.0,838950,28995881.0,1.0
2020-11-13,Texas,202817.0,850648,28995881.0,1.0
2020-11-14,Texas,201892.0,861205,28995881.0,1.0
2020-11-15,Texas,198606.0,871784,28995881.0,1.0
2020-11-16,Texas,206103.0,875521,28995881.0,1.0
2020-11-17,Texas,209180.0,883223,28995881.0,1.0
2020-11-18,Texas,216336.0,889099,28995881.0,1.0
2020-11-19,Texas,222815.0,896191,28995881.0,1.0
2020-11-20,Texas,230584.0,901943,28995881.0,1.0
2020-11-21,Texas,234173.0,909137,28995881.0,1.0
2020-11-22,Texas,237969.0,913796,28995881.0,1.0
2020-11-23,Texas,245158.0,917739,28995881.0,1.0
2020-11-24,Texas,255795.0,927331,28995881.0,1.0
2020-11-25,Texas,262845.0,935011,28995881.0,1.0
2020-11-26,Texas,258730.0,943457,28995881.0,1.0
2020-11-27,Texas,260224.0,946663,28995881.0,1.0
2020-11-28,Texas,262242.0,950586,28995881.0,1.0
2020-11-29,Texas,270700.0,954465,28995881.0,1.0
2020-11-30,Texas,277538.0,962639,28995881.0,1.0
2020-12-01,Texas,276778.0,976517,28995881.0,1.0
2020-12-02,Texas,278491.0,993151,28995881.0,1.0
2020-12-03,Texas,286202.0,1003141,28995881.0,1.0
2020-12-04,Texas,290513.0,1012700,28995881.0,1.0
2020-12-05,Texas,291888.0,1022297,28995881.0,1.0
2020-12-06,Texas,292796.0,1030716,28995881.0,1.0
2020-12-07,Texas,299312.0,1038806,28995881.0,1.0
2020-12-08,Texas,301417.0,1050416,28995881.0,1.0
2020-12-09,Texas,304419.0,1062398,28995881.0,1.0
2020-12-10,Texas,305141.0,1074579,28995881.0,1.0
2020-12-11,Texas,280401.0,1157334,28995881.0,1.0
2020-12-12,Texas,280943.0,1167975,28995881.0,1.0
2020-12-13,Texas,279169.0,1176377,28995881.0,1.0
2020-12-14,Texas,283647.0,1185628,28995881.0,1.0
2020-12-15,Texas,285165.0,1203398,28995881.0,1.0
2020-12-16,Texas,293830.0,1216415,28995881.0,1.0
2020-12-17,Texas,310798.0,1216415,28995881.0,1.0
2020-12-18,Texas,300978.0,1245339,28995881.0,1.0
2020-12-19,Texas,298513.0,1260984,28995881.0,1.0
2020-12-20,Texas,298239.0,1269014,28995881.0,1.0
2020-12-21,Texas,304910.0,1279067,28995881.0,1.0
2020-12-22,Texas,308640.0,1297294,28995881.0,1.0
2020-12-23,Texas,314519.0,1311851,28995881.0,1.0
2020-12-24,Texas,307153.0,1326975,28995881.0,1.0
2020-12-25,Texas,303139.0,1332913,28995881.0,1.0
2020-12-26,Texas,302334.0,1339447,28995881.0,1.0
2020-12-27,Texas,317442.0,1346963,28995881.0,1.0
2020-12-28,Texas,327165.0,1357576,28995881.0,1.0
2020-12-29,Texas,320952.0,1387358,28995881.0,1.0
2020-12-30,Texas,325136.0,1402336,28995881.0,1.0
2020-12-31,Texas,321007.0,1423001,28995881.0,1.0
2021-01-01,Texas,316363.0,1435164,28995881.0,1.0
2021-01-02,Texas,322289.0,1443061,28995881.0,1.0
2021-01-03,Texas,329665.0,1451846,28995881.0,1.0
2021-01-04,Texas,339753.0,1464746,28995881.0,1.0
2021-01-05,Texas,347049.0,1488189,28995881.0,1.0
2021-01-06,Texas,355607.0,1504643,28995881.0,1.0
2021-01-07,Texas,360409.0,1522105,28995881.0,1.0
2021-01-08,Texas,369287.0,1536690,28995881.0,1.0
2021-01-09,Texas,374165.0,1549210,28995881.0,1.0
2021-01-10,Texas,378315.0,1558945,28995881.0,1.0
2021-01-11,Texas,392195.0,1568710,28995881.0,1.0
2021-01-12,Texas,392068.0,1595600,28995881.0,1.0
2021-01-13,Texas,398425.0,1612188,28995881.0,1.0
2021-01-14,Texas,409335.0,1630778,28995881.0,1.0
2021-01-15,Texas,414579.0,1649735,28995881.0,1.0
2021-01-16,Texas,415532.0,1666745,28995881.0,1.0
2021-01-17,Texas,416999.0,1677588,28995881.0,1.0
2021-01-18,Texas,408444.0,1697272,28995881.0,1.0
2021-01-19,Texas,416271.0,1711009,28995881.0,1.0
2021-01-20,Texas,415717.0,1739136,28995881.0,1.0
2021-01-21,Texas,412673.0,1763247,28995881.0,1.0
2021-01-22,Texas,408227.0,1785578,28995881.0,1.0
2021-01-23,Texas,409307.0,1797979,28995881.0,1.0
2021-01-24,Texas,405842.0,1809067,28995881.0,1.0
2021-01-25,Texas,416370.0,1818785,28995881.0,1.0
2021-01-26,Texas,410253.0,1845210,28995881.0,1.0
2021-01-27,Texas,407472.0,1867289,28995881.0,1.0
2021-01-28,Texas,399109.0,1894564,28995881.0,1.0
2021-01-29,Texas,399382.0,1912861,28995881.0,1.0
2021-01-30,Texas,393027.0,1932694,28995881.0,1.0
2021-01-31,Texas,390483.0,1947493,28995881.0,1.0
2021-02-01,Texas,402491.0,1974572,28995881.0,1.0
2021-02-02,Texas,401227.0,1993704,28995881.0,1.0
2021-02-03,Texas,396636.0,2015866,28995881.0,1.0
2021-02-04,Texas,387809.0,2037888,28995881.0,1.0
2021-02-05,Texas,379227.0,2060478,28995881.0,1.0
2021-02-06,Texas,367745.0,2080185,28995881.0,1.0
2021-02-07,Texas,364192.0,2091113,28995881.0,1.0
2021-02-08,Texas,361176.0,2104894,28995881.0,1.0
2021-02-09,Texas,353695.0,2125302,28995881.0,1.0
2021-02-10,Texas,323011.0,2168762,28995881.0,1.0
2021-02-11,Texas,318617.0,2184719,28995881.0,1.0
2021-02-12,Texas,311083.0,2204146,28995881.0,1.0
2021-02-13,Texas,302784.0,2220233,28995881.0,1.0
2021-02-14,Texas,295709.0,2231709,28995881.0,1.0
2021-02-15,Texas,269465.0,2260840,28995881.0,1.0
2021-02-16,Texas,276854.0,2257030,28995881.0,1.0
2021-02-17,Texas,270242.0,2268067,28995881.0,1.0
2021-02-18,Texas,260898.0,2279684,28995881.0,1.0
2021-02-19,Texas,256518.0,2289773,28995881.0,1.0
2021-02-20,Texas,239176.0,2312445,28995881.0,1.0
2021-02-21,Texas,239716.0,2318193,28995881.0,1.0
2021-02-22,Texas,233152.0,2331940,28995881.0,1.0
2021-02-23,Texas,221381.0,2353741,28995881.0,1.0
2021-02-24,Texas,214429.0,2368008,28995881.0,1.0
2021-02-25,Texas,209665.0,2380295,28995881.0,1.0
2021-02-26,Texas,207020.0,2393568,28995881.0,1.0
2021-02-27,Texas,188307.0,2417585,28995881.0,1.0
2021-02-28,Texas,186967.0,2422369,28995881.0,1.0
2021-03-01,Texas,187894.0,2429453,28995881.0,1.0
2021-03-02,Texas,182490.0,2441822,28995881.0,1.0
2021-03-03,Texas,181402.0,2450229,28995881.0,1.0
2021-03-04,Texas,180102.0,2458818,28995881.0,1.0
2021-03-05,Texas,173914.0,2470308,28995881.0,1.0
2021-03-06,Texas,155877.0,2491753,28995881.0,1.0
2021-03-07,Texas,147808.0,2502609,28995881.0,1.0
2021-03-08,Texas,151684.0,2502609,28995881.0,1.0
2021-03-09,Texas,156909.0,2502609,28995881.0,1.0
2021-03-10,Texas,162057.0,2502609,28995881.0,1.0
2021-03-11,Texas,168030.0,2502609,28995881.0,1.0
2021-03-12,Texas,173037.0,2502609,28995881.0,1.0
2021-03-13,Texas,175772.0,2502609,28995881.0,1.0
2021-03-14,Texas,178445.0,2502609,28995881.0,1.0
2021-03-15,Texas,183049.0,2502609,28995881.0,1.0
2021-03-16,Texas,188783.0,2502609,28995881.0,1.0
2021-03-17,Texas,193158.0,2502609,28995881.0,1.0
2021-03-18,Texas,196379.0,2502609,28995881.0,1.0
2021-03-19,Texas,200114.0,2502609,28995881.0,1.0
2021-03-20,Texas,202526.0,2502609,28995881.0,1.0
2021-03-21,Texas,204812.0,2502609,28995881.0,1.0
2021-03-22,Texas,208128.0,2502609,28995881.0,1.0
2021-03-23,Texas,212438.0,2502609,28995881.0,1.0
2021-03-24,Texas,216102.0,2502609,28995881.0,1.0
2021-03-25,Texas,221364.0,2502609,28995881.0,1.0
2021-03-26,Texas,225155.0,2502609,28995881.0,1.0
2021-03-27,Texas,228159.0,2502609,28995881.0,1.0
2021-03-28,Texas,231089.0,2502609,28995881.0,1.0
2021-03-29,Texas,235561.0,2502609,28995881.0,1.0
2021-03-30,Texas,238902.0,2502609,28995881.0,1.0
2021-03-31,Texas,242881.0,2502609,28995881.0,1.0
2021-04-01,Texas,246378.0,2502609,28995881.0,1.0
2021-04-02,Texas,248525.0,2502609,28995881.0,1.0
2021-04-03,Texas,250110.0,2502609,28995881.0,1.0
2021-04-04,Texas,251102.0,2502609,28995881.0,1.0
2021-04-05,Texas,256038.0,2502609,28995881.0,1.0
2021-04-06,Texas,260150.0,2502609,28995881.0,1.0
2021-04-07,Texas,263855.0,2502609,28995881.0,1.0
2021-04-08,Texas,268285.0,2502609,28995881.0,1.0
2021-04-09,Texas,271364.0,2502609,28995881.0,1.0
2021-04-10,Texas,273767.0,2502609,28995881.0,1.0
2021-04-11,Texas,275212.0,2502609,28995881.0,1.0
2021-04-12,Texas,280837.0,2502609,28995881.0,1.0
2021-04-13,Texas,280837.0,2502609,28995881.0,1.0
2020-03-01,Utah,1.0,0,3205958.0,1.0
2020-03-02,Utah,1.0,0,3205958.0,1.0
2020-03-03,Utah,1.0,0,3205958.0,1.0
2020-03-04,Utah,1.0,0,3205958.0,1.0
2020-03-05,Utah,1.0,0,3205958.0,1.0
2020-03-06,Utah,3.0,0,3205958.0,1.0
2020-03-07,Utah,3.0,0,3205958.0,1.0
2020-03-08,Utah,3.0,0,3205958.0,1.0
2020-03-09,Utah,3.0,0,3205958.0,1.0
2020-03-10,Utah,4.0,0,3205958.0,1.0
2020-03-11,Utah,5.0,0,3205958.0,1.0
2020-03-12,Utah,7.0,0,3205958.0,1.0
2020-03-13,Utah,7.0,0,3205958.0,1.0
2020-03-14,Utah,21.0,0,3205958.0,1.0
2020-03-15,Utah,29.0,0,3205958.0,1.0
2020-03-16,Utah,40.0,0,3205958.0,1.0
2020-03-17,Utah,51.0,0,3205958.0,1.0
2020-03-18,Utah,65.0,0,3205958.0,1.0
2020-03-19,Utah,80.0,0,3205958.0,1.0
2020-03-20,Utah,112.0,0,3205958.0,1.0
2020-03-21,Utah,138.0,0,3205958.0,1.0
2020-03-22,Utah,181.0,0,3205958.0,1.0
2020-03-23,Utah,256.0,0,3205958.0,1.0
2020-03-24,Utah,298.0,0,3205958.0,1.0
2020-03-25,Utah,345.0,0,3205958.0,1.0
2020-03-26,Utah,401.0,0,3205958.0,1.0
2020-03-27,Utah,478.0,0,3205958.0,1.0
2020-03-28,Utah,606.0,0,3205958.0,1.0
2020-03-29,Utah,717.0,0,3205958.0,1.0
2020-03-30,Utah,802.0,0,3205958.0,1.0
2020-03-31,Utah,882.0,0,3205958.0,1.0
2020-04-01,Utah,1005.0,0,3205958.0,1.0
2020-04-02,Utah,1070.0,0,3205958.0,1.0
2020-04-03,Utah,1241.0,0,3205958.0,1.0
2020-04-04,Utah,1418.0,0,3205958.0,1.0
2020-04-05,Utah,1610.0,0,3205958.0,1.0
2020-04-06,Utah,1649.0,0,3205958.0,1.0
2020-04-07,Utah,1724.0,0,3205958.0,1.0
2020-04-08,Utah,1847.0,0,3205958.0,1.0
2020-04-09,Utah,1967.0,0,3205958.0,1.0
2020-04-10,Utah,2086.0,0,3205958.0,1.0
2020-04-11,Utah,2190.0,0,3205958.0,1.0
2020-04-12,Utah,2287.0,0,3205958.0,1.0
2020-04-13,Utah,2132.0,218,3205958.0,1.0
2020-04-14,Utah,2183.0,218,3205958.0,1.0
2020-04-15,Utah,2311.0,218,3205958.0,1.0
2020-04-16,Utah,2309.0,357,3205958.0,1.0
2020-04-17,Utah,2347.0,443,3205958.0,1.0
2020-04-18,Utah,2352.0,565,3205958.0,1.0
2020-04-19,Utah,2365.0,679,3205958.0,1.0
2020-04-20,Utah,2409.0,776,3205958.0,1.0
2020-04-21,Utah,2381.0,888,3205958.0,1.0
2020-04-22,Utah,2447.0,970,3205958.0,1.0
2020-04-23,Utah,2536.0,1050,3205958.0,1.0
2020-04-24,Utah,2491.0,1252,3205958.0,1.0
2020-04-25,Utah,2510.0,1399,3205958.0,1.0
2020-04-26,Utah,2514.0,1568,3205958.0,1.0
2020-04-27,Utah,2554.0,1641,3205958.0,1.0
2020-04-28,Utah,2594.0,1704,3205958.0,1.0
2020-04-29,Utah,2664.0,1790,3205958.0,1.0
2020-04-30,Utah,2687.0,1939,3205958.0,1.0
2020-05-01,Utah,2721.0,2062,3205958.0,1.0
2020-05-02,Utah,2747.0,2185,3205958.0,1.0
2020-05-03,Utah,2887.0,2238,3205958.0,1.0
2020-05-04,Utah,2934.0,2342,3205958.0,1.0
2020-05-05,Utah,3006.0,2387,3205958.0,1.0
2020-05-06,Utah,3037.0,2509,3205958.0,1.0
2020-05-07,Utah,3023.0,2640,3205958.0,1.0
2020-05-08,Utah,3089.0,2769,3205958.0,1.0
2020-05-09,Utah,3136.0,2901,3205958.0,1.0
2020-05-10,Utah,3151.0,3033,3205958.0,1.0
2020-05-11,Utah,3115.0,3181,3205958.0,1.0
2020-05-12,Utah,3114.0,3267,3205958.0,1.0
2020-05-13,Utah,3142.0,3406,3205958.0,1.0
2020-05-14,Utah,3118.0,3566,3205958.0,1.0
2020-05-15,Utah,3134.0,3719,3205958.0,1.0
2020-05-16,Utah,3094.0,3896,3205958.0,1.0
2020-05-17,Utah,3083.0,4075,3205958.0,1.0
2020-05-18,Utah,3121.0,4183,3205958.0,1.0
2020-05-19,Utah,3167.0,4275,3205958.0,1.0
2020-05-20,Utah,3204.0,4423,3205958.0,1.0
2020-05-21,Utah,3188.0,4596,3205958.0,1.0
2020-05-22,Utah,3216.0,4748,3205958.0,1.0
2020-05-23,Utah,3265.0,4898,3205958.0,1.0
2020-05-24,Utah,3214.0,5081,3205958.0,1.0
2020-05-25,Utah,3205.0,5218,3205958.0,1.0
2020-05-26,Utah,3175.0,5346,3205958.0,1.0
2020-05-27,Utah,3106.0,5499,3205958.0,1.0
2020-05-28,Utah,3224.0,5623,3205958.0,1.0
2020-05-29,Utah,3362.0,5813,3205958.0,1.0
2020-05-30,Utah,3444.0,5995,3205958.0,1.0
2020-05-31,Utah,3579.0,6137,3205958.0,1.0
2020-06-01,Utah,3662.0,6251,3205958.0,1.0
2020-06-02,Utah,3805.0,6319,3205958.0,1.0
2020-06-03,Utah,3940.0,6501,3205958.0,1.0
2020-06-04,Utah,4113.0,6628,3205958.0,1.0
2020-06-05,Utah,4436.0,6788,3205958.0,1.0
2020-06-06,Utah,4806.0,6939,3205958.0,1.0
2020-06-07,Utah,4855.0,7108,3205958.0,1.0
2020-06-08,Utah,4999.0,7255,3205958.0,1.0
2020-06-09,Utah,5121.0,7391,3205958.0,1.0
2020-06-10,Utah,5267.0,7587,3205958.0,1.0
2020-06-11,Utah,5490.0,7745,3205958.0,1.0
2020-06-12,Utah,5607.0,7935,3205958.0,1.0
2020-06-13,Utah,5808.0,8114,3205958.0,1.0
2020-06-14,Utah,5922.0,8252,3205958.0,1.0
2020-06-15,Utah,6234.0,8380,3205958.0,1.0
2020-06-16,Utah,6462.0,8470,3205958.0,1.0
2020-06-17,Utah,6763.0,8552,3205958.0,1.0
2020-06-18,Utah,7077.0,8786,3205958.0,1.0
2020-06-19,Utah,7317.0,9113,3205958.0,1.0
2020-06-20,Utah,7628.0,9390,3205958.0,1.0
2020-06-21,Utah,7750.0,9659,3205958.0,1.0
2020-06-22,Utah,8014.0,9863,3205958.0,1.0
2020-06-23,Utah,8234.0,10057,3205958.0,1.0
2020-06-24,Utah,8418.0,10334,3205958.0,1.0
2020-06-25,Utah,8738.0,10642,3205958.0,1.0
2020-06-26,Utah,8955.0,11097,3205958.0,1.0
2020-06-27,Utah,8910.0,11658,3205958.0,1.0
2020-06-28,Utah,9057.0,11931,3205958.0,1.0
2020-06-29,Utah,9445.0,12205,3205958.0,1.0
2020-06-30,Utah,9794.0,12398,3205958.0,1.0
2020-07-01,Utah,9984.0,12707,3205958.0,1.0
2020-07-02,Utah,10214.0,13076,3205958.0,1.0
2020-07-03,Utah,10481.0,13408,3205958.0,1.0
2020-07-04,Utah,10729.0,13807,3205958.0,1.0
2020-07-05,Utah,10674.0,14147,3205958.0,1.0
2020-07-06,Utah,11015.0,14448,3205958.0,1.0
2020-07-07,Utah,11245.0,14764,3205958.0,1.0
2020-07-08,Utah,11542.0,15178,3205958.0,1.0
2020-07-09,Utah,11766.0,15661,3205958.0,1.0
2020-07-10,Utah,11984.0,16261,3205958.0,1.0
2020-07-11,Utah,11962.0,16897,3205958.0,1.0
2020-07-12,Utah,12034.0,17303,3205958.0,1.0
2020-07-13,Utah,12338.0,17728,3205958.0,1.0
2020-07-14,Utah,12437.0,18111,3205958.0,1.0
2020-07-15,Utah,12402.0,18593,3205958.0,1.0
2020-07-16,Utah,12460.0,19214,3205958.0,1.0
2020-07-17,Utah,12472.0,19862,3205958.0,1.0
2020-07-18,Utah,12766.0,20421,3205958.0,1.0
2020-07-19,Utah,12959.0,20915,3205958.0,1.0
2020-07-20,Utah,12773.0,21504,3205958.0,1.0
2020-07-21,Utah,12802.0,22032,3205958.0,1.0
2020-07-22,Utah,12883.0,22532,3205958.0,1.0
2020-07-23,Utah,12814.0,23093,3205958.0,1.0
2020-07-24,Utah,13071.0,23715,3205958.0,1.0
2020-07-25,Utah,12955.0,24390,3205958.0,1.0
2020-07-26,Utah,12897.0,24798,3205958.0,1.0
2020-07-27,Utah,12833.0,25321,3205958.0,1.0
2020-07-28,Utah,12682.0,25905,3205958.0,1.0
2020-07-29,Utah,12399.0,26643,3205958.0,1.0
2020-07-30,Utah,12150.0,27261,3205958.0,1.0
2020-07-31,Utah,11820.0,28130,3205958.0,1.0
2020-08-01,Utah,11695.0,28747,3205958.0,1.0
2020-08-02,Utah,11473.0,29389,3205958.0,1.0
2020-08-03,Utah,11287.0,29967,3205958.0,1.0
2020-08-04,Utah,11245.0,30449,3205958.0,1.0
2020-08-05,Utah,11237.0,30911,3205958.0,1.0
2020-08-06,Utah,11081.0,31619,3205958.0,1.0
2020-08-07,Utah,10822.0,32371,3205958.0,1.0
2020-08-08,Utah,10370.0,33115,3205958.0,1.0
2020-08-09,Utah,9879.0,33914,3205958.0,1.0
2020-08-10,Utah,9822.0,34319,3205958.0,1.0
2020-08-11,Utah,9722.0,34764,3205958.0,1.0
2020-08-12,Utah,9515.0,35311,3205958.0,1.0
2020-08-13,Utah,9362.0,35817,3205958.0,1.0
2020-08-14,Utah,9007.0,36679,3205958.0,1.0
2020-08-15,Utah,8703.0,37346,3205958.0,1.0
2020-08-16,Utah,8587.0,37701,3205958.0,1.0
2020-08-17,Utah,8438.0,38132,3205958.0,1.0
2020-08-18,Utah,8358.0,38555,3205958.0,1.0
2020-08-19,Utah,8385.0,38883,3205958.0,1.0
2020-08-20,Utah,8355.0,39364,3205958.0,1.0
2020-08-21,Utah,8364.0,39867,3205958.0,1.0
2020-08-22,Utah,8211.0,40352,3205958.0,1.0
2020-08-23,Utah,7907.0,40831,3205958.0,1.0
2020-08-24,Utah,7896.0,41164,3205958.0,1.0
2020-08-25,Utah,7943.0,41529,3205958.0,1.0
2020-08-26,Utah,7957.0,41937,3205958.0,1.0
2020-08-27,Utah,7752.0,42512,3205958.0,1.0
2020-08-28,Utah,7704.0,42959,3205958.0,1.0
2020-08-29,Utah,7736.0,43342,3205958.0,1.0
2020-08-30,Utah,7722.0,43724,3205958.0,1.0
2020-08-31,Utah,7767.0,43990,3205958.0,1.0
2020-09-01,Utah,7757.0,44338,3205958.0,1.0
2020-09-02,Utah,7878.0,44658,3205958.0,1.0
2020-09-03,Utah,8001.0,44995,3205958.0,1.0
2020-09-04,Utah,7973.0,45547,3205958.0,1.0
2020-09-05,Utah,8047.0,45896,3205958.0,1.0
2020-09-06,Utah,8004.0,46233,3205958.0,1.0
2020-09-07,Utah,8160.0,46468,3205958.0,1.0
2020-09-08,Utah,8276.0,46722,3205958.0,1.0
2020-09-09,Utah,8218.0,47084,3205958.0,1.0
2020-09-10,Utah,8206.0,47545,3205958.0,1.0
2020-09-11,Utah,8335.0,48021,3205958.0,1.0
2020-09-12,Utah,8446.0,48396,3205958.0,1.0
2020-09-13,Utah,8768.0,48690,3205958.0,1.0
2020-09-14,Utah,9081.0,48934,3205958.0,1.0
2020-09-15,Utah,9254.0,49327,3205958.0,1.0
2020-09-16,Utah,9605.0,49728,3205958.0,1.0
2020-09-17,Utah,10117.0,50108,3205958.0,1.0
2020-09-18,Utah,10857.0,50492,3205958.0,1.0
2020-09-19,Utah,11496.0,50957,3205958.0,1.0
2020-09-20,Utah,11924.0,51410,3205958.0,1.0
2020-09-21,Utah,12303.0,51660,3205958.0,1.0
2020-09-22,Utah,12670.0,51945,3205958.0,1.0
2020-09-23,Utah,13147.0,52357,3205958.0,1.0
2020-09-24,Utah,13863.0,52860,3205958.0,1.0
2020-09-25,Utah,14729.0,53360,3205958.0,1.0
2020-09-26,Utah,15302.0,53806,3205958.0,1.0
2020-09-27,Utah,15962.0,54201,3205958.0,1.0
2020-09-28,Utah,16459.0,54530,3205958.0,1.0
2020-09-29,Utah,16835.0,54844,3205958.0,1.0
2020-09-30,Utah,17452.0,55141,3205958.0,1.0
2020-10-01,Utah,18129.0,55510,3205958.0,1.0
2020-10-02,Utah,18534.0,56167,3205958.0,1.0
2020-10-03,Utah,19004.0,56751,3205958.0,1.0
2020-10-04,Utah,19748.0,57392,3205958.0,1.0
2020-10-05,Utah,20285.0,57965,3205958.0,1.0
2020-10-06,Utah,20426.0,58534,3205958.0,1.0
2020-10-07,Utah,20734.0,59289,3205958.0,1.0
2020-10-08,Utah,21251.0,60220,3205958.0,1.0
2020-10-09,Utah,21473.0,61326,3205958.0,1.0
2020-10-10,Utah,21784.0,62401,3205958.0,1.0
2020-10-11,Utah,22019.0,63307,3205958.0,1.0
2020-10-12,Utah,22394.0,63961,3205958.0,1.0
2020-10-13,Utah,22718.0,64583,3205958.0,1.0
2020-10-14,Utah,23017.0,65472,3205958.0,1.0
2020-10-15,Utah,23274.0,66683,3205958.0,1.0
2020-10-16,Utah,23335.0,68092,3205958.0,1.0
2020-10-17,Utah,23646.0,69110,3205958.0,1.0
2020-10-18,Utah,23684.0,70166,3205958.0,1.0
2020-10-19,Utah,23990.0,71035,3205958.0,1.0
2020-10-20,Utah,24398.0,71693,3205958.0,1.0
2020-10-21,Utah,24873.0,72606,3205958.0,1.0
2020-10-22,Utah,25414.0,73586,3205958.0,1.0
2020-10-23,Utah,26319.0,74688,3205958.0,1.0
2020-10-24,Utah,26793.0,75776,3205958.0,1.0
2020-10-25,Utah,27336.0,77145,3205958.0,1.0
2020-10-26,Utah,27296.0,78212,3205958.0,1.0
2020-10-27,Utah,27721.0,78946,3205958.0,1.0
2020-10-28,Utah,28357.0,79918,3205958.0,1.0
2020-10-29,Utah,28665.0,81403,3205958.0,1.0
2020-10-30,Utah,29579.0,82752,3205958.0,1.0
2020-10-31,Utah,29965.0,84101,3205958.0,1.0
2020-11-01,Utah,30597.0,85299,3205958.0,1.0
2020-11-02,Utah,30884.0,86269,3205958.0,1.0
2020-11-03,Utah,31544.0,87211,3205958.0,1.0
2020-11-04,Utah,32591.0,88347,3205958.0,1.0
2020-11-05,Utah,33897.0,89837,3205958.0,1.0
2020-11-06,Utah,35305.0,91340,3205958.0,1.0
2020-11-07,Utah,36924.0,92656,3205958.0,1.0
2020-11-08,Utah,38199.0,93763,3205958.0,1.0
2020-11-09,Utah,39278.0,94929,3205958.0,1.0
2020-11-10,Utah,40876.0,95975,3205958.0,1.0
2020-11-11,Utah,41868.0,97269,3205958.0,1.0
2020-11-12,Utah,44053.0,98897,3205958.0,1.0
2020-11-13,Utah,44560.0,100892,3205958.0,1.0
2020-11-14,Utah,47915.0,102514,3205958.0,1.0
2020-11-15,Utah,48773.0,104317,3205958.0,1.0
2020-11-16,Utah,49573.0,105481,3205958.0,1.0
2020-11-17,Utah,51671.0,106601,3205958.0,1.0
2020-11-18,Utah,53167.0,108182,3205958.0,1.0
2020-11-19,Utah,55275.0,110007,3205958.0,1.0
2020-11-20,Utah,57512.0,112356,3205958.0,1.0
2020-11-21,Utah,59140.0,114058,3205958.0,1.0
2020-11-22,Utah,60479.0,115904,3205958.0,1.0
2020-11-23,Utah,61517.0,117104,3205958.0,1.0
2020-11-24,Utah,62538.0,118773,3205958.0,1.0
2020-11-25,Utah,62236.0,120890,3205958.0,1.0
2020-11-26,Utah,62658.0,120890,3205958.0,1.0
2020-11-27,Utah,62505.0,126690,3205958.0,1.0
2020-11-28,Utah,61572.0,129652,3205958.0,1.0
2020-11-29,Utah,60860.0,132081,3205958.0,1.0
2020-11-30,Utah,60577.0,134296,3205958.0,1.0
2020-12-01,Utah,60661.0,136709,3205958.0,1.0
2020-12-02,Utah,62319.0,138995,3205958.0,1.0
2020-12-03,Utah,62398.0,142939,3205958.0,1.0
2020-12-04,Utah,62012.0,146320,3205958.0,1.0
2020-12-05,Utah,61500.0,150405,3205958.0,1.0
2020-12-06,Utah,61441.0,153027,3205958.0,1.0
2020-12-07,Utah,61706.0,154983,3205958.0,1.0
2020-12-08,Utah,60880.0,158119,3205958.0,1.0
2020-12-09,Utah,60473.0,161077,3205958.0,1.0
2020-12-10,Utah,59888.0,165042,3205958.0,1.0
2020-12-11,Utah,57497.0,169622,3205958.0,1.0
2020-12-12,Utah,57822.0,172960,3205958.0,1.0
2020-12-13,Utah,56638.0,176211,3205958.0,1.0
2020-12-14,Utah,56412.0,178395,3205958.0,1.0
2020-12-15,Utah,55709.0,181000,3205958.0,1.0
2020-12-16,Utah,56869.0,182744,3205958.0,1.0
2020-12-17,Utah,56228.0,186564,3205958.0,1.0
2020-12-18,Utah,56576.0,188846,3205958.0,1.0
2020-12-19,Utah,56949.0,190873,3205958.0,1.0
2020-12-20,Utah,57218.0,192591,3205958.0,1.0
2020-12-21,Utah,57145.0,194475,3205958.0,1.0
2020-12-22,Utah,56959.0,196951,3205958.0,1.0
2020-12-23,Utah,55558.0,200943,3205958.0,1.0
2020-12-24,Utah,54540.0,204844,3205958.0,1.0
2020-12-25,Utah,54540.0,204844,3205958.0,1.0
2020-12-26,Utah,51393.0,211473,3205958.0,1.0
2020-12-27,Utah,49612.0,214048,3205958.0,1.0
2020-12-28,Utah,49125.0,216242,3205958.0,1.0
2020-12-29,Utah,49566.0,218522,3205958.0,1.0
2020-12-30,Utah,49626.0,221055,3205958.0,1.0
2020-12-31,Utah,50903.0,224439,3205958.0,1.0
2021-01-01,Utah,50900.0,224439,3205958.0,1.0
2021-01-02,Utah,50166.0,230287,3205958.0,1.0
2021-01-03,Utah,49817.0,232355,3205958.0,1.0
2021-01-04,Utah,50028.0,234298,3205958.0,1.0
2021-01-05,Utah,51441.0,236196,3205958.0,1.0
2021-01-06,Utah,52184.0,239203,3205958.0,1.0
2021-01-07,Utah,53594.0,242361,3205958.0,1.0
2021-01-08,Utah,54737.0,244990,3205958.0,1.0
2021-01-09,Utah,54941.0,247390,3205958.0,1.0
2021-01-10,Utah,55216.0,249390,3205958.0,1.0
2021-01-11,Utah,54932.0,251170,3205958.0,1.0
2021-01-12,Utah,54792.0,253415,3205958.0,1.0
